index,frame_count,nano_time,elapsed_ms
0,20,196944791188543,1936.986
1,56,196945795071991,2940.870
2,82,196946805996524,3951.794
3,71,196947808605338,4954.403
4,79,196948811797880,5957.596
5,78,196949812372567,6958.170
6,86,196950818557109,7964.355
7,67,196951821017552,8966.815
8,91,196952823507636,9969.305
9,63,196953833704063,10979.502
10,100,196954842516479,11988.314
11,95,196955845061693,12990.859
12,78,196956851511549,13997.309
13,99,196957865114182,15010.912
14,85,196958878690341,16024.488
15,80,196959889009166,17034.807
16,88,196960891607818,18037.406
17,98,196961894009492,19039.807
18,90,196962899731090,20045.529
19,99,196963906349964,21052.148
20,93,196964907848217,22053.646
21,65,196965924068817,23069.867
22,96,196966927752867,24073.551
23,89,196967929073786,25074.872
24,69,196968931496528,26077.294
25,62,196969938711958,27084.510
26,64,196970947595502,28093.393
27,70,196971961335648,29107.133
28,85,196972967561128,30113.359
29,73,196973978105286,31123.903
30,79,196974979128013,32124.926
31,91,196975985155909,33130.954
32,87,196976986828754,34132.627
33,69,196977995184306,35140.982
34,89,196979010486180,36156.284
35,103,196980018101247,37163.899
36,85,196981026304697,38172.102
37,88,196982033113063,39178.911
38,75,196983048172906,40193.971
39,107,196984054582462,41200.380
40,60,196985071262908,42217.061
41,81,196986080454362,43226.252
42,86,196987092715005,44238.513
43,102,196988102370793,45248.169
44,97,196989108510023,46254.308
45,76,196990116121190,47261.919
46,86,196991125840067,48271.638
47,64,196992127823414,49273.621
48,97,196993132540060,50278.338
49,94,196994137988636,51283.786
50,86,196995144957387,52290.755
51,92,196996155388274,53301.186
52,60,196997155927932,54301.726
53,83,196998167603974,55313.402
54,98,196999175187704,56320.985
55,103,197000180889194,57326.687
56,95,197001194580638,58340.378
57,86,197002204835592,59350.633
58,66,197003215478768,60361.277
59,64,197004225735601,61371.533
60,90,197005235234136,62381.032
61,63,197006239263615,63385.061
62,101,197007244425374,64390.223
63,61,197008256251553,65402.049
64,70,197009259773234,66405.571
65,89,197010262829566,67408.627
66,64,197011271414235,68417.212
67,83,197012278867202,69424.665
68,76,197013292404655,70438.202
69,52,197014306230505,71452.028
70,83,197015317372606,72463.170
71,74,197016318808462,73464.606
72,101,197017325847315,74471.645
73,91,197018338485635,75484.283
74,65,197019339889321,76485.687
75,74,197020343730779,77489.529
76,80,197021352688704,78498.486
77,106,197022364043008,79509.841
78,88,197023367096500,80512.894
79,82,197024377799454,81523.597
80,72,197025386016929,82531.815
81,98,197026388245115,83534.043
82,95,197027398683100,84544.481
83,92,197028406489532,85552.287
84,66,197029407295853,86553.094
85,89,197030408596000,87554.394
86,83,197031419959983,88565.758
87,91,197032426555479,89572.353
88,81,197033428082814,90573.881
89,92,197034440486168,91586.284
90,81,197035453569263,92599.367
91,75,197036462738926,93608.537
92,101,197037470153777,94615.952
93,93,197038475693055,95621.491
94,88,197039484068165,96629.866
95,58,197040490503808,97636.302
96,74,197041500084180,98645.882
97,89,197042505215858,99651.014
98,98,197043511701073,100657.499
99,92,197044519730485,101665.528
100,97,197045529298465,102675.096
101,93,197046534938428,103680.736
102,85,197047545641312,104691.439
103,78,197048554742619,105700.540
104,80,197049565289177,106711.087
105,90,197050575815280,107721.613
106,67,197051590123924,108735.922
107,81,197052596358344,109742.156
108,78,197053613587728,110759.385
109,95,197054620906769,111766.705
110,64,197055641894043,112787.692
111,53,197056648799604,113794.597
112,63,197057659956249,114805.754
113,69,197058675027518,115820.825
114,75,197059676238195,116822.036
115,86,197060691035351,117836.833
116,82,197061706950835,118852.749
117,76,197062720609667,119866.407
118,68,197063721677116,120867.475
