index,frame_count,nano_time,elapsed_ms
0,16,197797710374744,1974.314
1,57,197798724293334,2988.233
2,91,197799731586757,3995.526
3,97,197800740255405,5004.195
4,72,197801751997631,6015.937
5,73,197802761565386,7025.505
6,90,197803781457294,8045.397
7,80,197804799139083,9063.078
8,75,197805803942672,10067.882
9,84,197806809199622,11073.139
10,85,197807814369829,12078.309
11,76,197808814496112,13078.435
12,75,197809827839641,14091.779
13,69,197810838500392,15102.440
14,80,197811842505441,16106.445
15,82,197812848818645,17112.758
16,68,197813864027628,18127.967
17,56,197814870351189,19134.290
18,67,197815871747663,20135.687
19,97,197816877511329,21141.451
20,83,197817890656357,22154.596
21,78,197818891600515,23155.540
22,82,197819907850157,24171.789
23,82,197820919989368,25183.929
24,70,197821930914275,26194.854
25,88,197822934394162,27198.333
26,88,197823936405908,28200.345
27,98,197824956851872,29220.791
28,76,197825961291241,30225.231
29,50,197826973266173,31237.205
30,92,197827985158104,32249.097
31,72,197828990080498,33254.020
32,78,197829990326770,34254.266
33,89,197830990705639,35254.645
34,88,197832006442266,36270.382
35,102,197833016483540,37280.423
36,96,197834018755350,38282.695
37,93,197835034250772,39298.190
38,80,197836048971714,40312.911
39,59,197837051484561,41315.424
40,78,197838058859734,42322.799
41,63,197839059758327,43323.698
42,72,197840072071205,44336.011
43,84,197841078072592,45342.012
44,61,197842078476398,46342.416
45,88,197843091950534,47355.890
46,72,197844099853821,48363.793
47,57,197845099937194,49363.876
48,94,197846116386677,50380.326
49,95,197847123421497,51387.361
50,102,197848128277747,52392.217
51,100,197849132457245,53396.397
52,62,197850138016473,54401.956
53,89,197851155788381,55419.728
54,84,197852158091132,56422.030
55,95,197853158402177,57422.341
56,87,197854158561034,58422.500
57,85,197855163112072,59427.051
58,93,197856177649231,60441.589
59,61,197857190218763,61454.158
60,96,197858196754040,62460.693
61,91,197859208511504,63472.451
62,97,197860215306072,64479.245
63,90,197861229071550,65493.011
64,86,197862233989390,66497.929
65,100,197863242292846,67506.232
66,82,197864256252829,68520.192
67,90,197865259740142,69523.679
68,95,197866273152027,70537.091
69,69,197867285226740,71549.166
70,93,197868297991042,72561.930
71,84,197869302715320,73566.655
72,66,197870310409451,74574.349
73,98,197871321477568,75585.417
74,99,197872329847777,76593.787
75,82,197873332021370,77595.961
76,75,197874334427312,78598.367
77,67,197875335923373,79599.863
78,84,197876342822010,80606.761
79,83,197877344130371,81608.070
80,94,197878344638970,82608.578
81,95,197879349125970,83613.065
82,94,197880352622861,84616.562
83,97,197881358050683,85621.990
84,66,197882362481276,86626.421
85,86,197883370410707,87634.350
86,93,197884381807275,88645.747
87,78,197885391646507,89655.586
88,99,197886392363730,90656.303
89,83,197887398855123,91662.794
90,82,197888401713849,92665.653
91,77,197889401871162,93665.810
92,57,197890416960855,94680.900
93,67,197891426225799,95690.165
94,85,197892426817581,96690.757
95,93,197893430642486,97694.582
96,70,197894432111362,98696.051
97,101,197895440189335,99704.129
98,71,197896460096548,100724.036
99,80,197897461600569,101725.540
100,66,197898468189662,102732.129
101,86,197899471991999,103735.931
102,100,197900473794999,104737.734
103,99,197901478991419,105742.931
104,74,197902490048964,106753.988
105,95,197903490411458,107754.351
106,88,197904491126330,108755.066
107,91,197905502384319,109766.324
108,89,197906510810665,110774.750
109,86,197907522633332,111786.573
110,81,197908535811938,112799.751
111,91,197909539945419,113803.885
112,85,197910552652739,114816.592
113,62,197911567935130,115831.874
114,58,197912582046782,116845.986
115,68,197913589399874,117853.339
116,82,197914589603704,118853.543
117,91,197915600752453,119864.692
118,75,197916609550277,120873.490
