index,frame_count,nano_time,elapsed_ms
0,16,197066672841692,1970.589
1,57,197067675345554,2973.093
2,73,197068686507078,3984.254
3,96,197069699201328,4996.949
4,93,197070701849415,5999.597
5,80,197071716034290,7013.781
6,79,197072730071489,8027.819
7,60,197073735470335,9033.218
8,69,197074746542514,10044.290
9,89,197075752936289,11050.683
10,62,197076761270893,12059.018
11,94,197077769239699,13066.987
12,76,197078784384296,14082.132
13,91,197079787653997,15085.401
14,90,197080800503657,16098.251
15,99,197081800485584,17098.233
16,82,197082809276167,18107.023
17,74,197083816705145,19114.452
18,73,197084822534940,20120.282
19,67,197085828874026,21126.621
20,66,197086830190657,22127.938
21,94,197087831698730,23129.446
22,97,197088840591967,24138.339
23,94,197089846963397,25144.711
24,78,197090863868733,26161.616
25,60,197091875669359,27173.417
26,84,197092884385697,28182.133
27,76,197093883929247,29181.676
28,70,197094891252366,30189.000
29,90,197095902328673,31200.076
30,92,197096909409581,32207.157
31,87,197097911908125,33209.655
32,92,197098920768582,34218.516
33,91,197099929731685,35227.479
34,80,197100948279656,36246.027
35,51,197101951072319,37248.820
36,75,197102960495663,38258.243
37,87,197103973037998,39270.785
38,70,197104976462595,40274.210
39,96,197105986548850,41284.296
40,98,197106995851257,42293.598
41,58,197108010799253,43308.546
42,93,197109021992482,44319.740
43,69,197110025360895,45323.108
44,90,197111028446646,46326.194
45,79,197112043569885,47341.317
46,75,197113056898242,48354.645
47,87,197114064281644,49362.029
48,87,197115064466703,50362.214
49,103,197116069210335,51366.958
50,81,197117077565634,52375.313
51,86,197118085870282,53383.617
52,93,197119090581307,54388.329
53,73,197120097144221,55394.891
54,84,197121099192215,56396.939
55,95,197122106612972,57404.360
56,82,197123117224081,58414.971
57,87,197124129341607,59427.089
58,92,197125143924370,60441.672
59,77,197126153120722,61450.868
60,77,197127166960698,62464.708
61,79,197128175432777,63473.180
62,54,197129191350851,64489.098
63,78,197130195187749,65492.935
64,89,197131196270388,66494.018
65,85,197132203610124,67501.357
66,63,197133204556399,68502.304
67,100,197134207659143,69505.406
68,75,197135210220470,70507.968
69,93,197136215066244,71512.813
70,97,197137225892046,72523.639
71,60,197138239752093,73537.499
72,55,197139244257683,74542.005
73,69,197140244227716,75541.975
74,77,197141246071149,76543.818
75,91,197142249630825,77547.378
76,58,197143252041553,78549.789
77,63,197144261719951,79559.467
78,86,197145262846383,80560.594
79,94,197146265815474,81563.563
80,83,197147273665869,82571.413
81,97,197148281197567,83578.945
82,73,197149288917414,84586.665
83,96,197150300522047,85598.269
84,80,197151307143146,86604.890
85,98,197152314833403,87612.581
86,100,197153325318573,88623.066
87,102,197154337222628,89634.970
88,95,197155348846708,90646.594
89,89,197156359027750,91656.775
90,91,197157366753281,92664.500
91,81,197158381267934,93679.015
92,104,197159383280566,94681.028
93,70,197160384777817,95682.525
94,91,197161393760087,96691.507
95,98,197162406631396,97704.379
96,81,197163414992337,98712.740
97,92,197164428921545,99726.669
98,90,197165443719998,100741.467
99,80,197166457415678,101755.163
100,65,197167468500677,102766.248
101,82,197168480196289,103777.943
102,97,197169484648183,104782.395
103,93,197170491129276,105788.876
104,100,197171496957632,106794.705
105,90,197172498792980,107796.540
106,88,197173499149188,108796.896
107,67,197174514419932,109812.167
108,67,197175514724896,110812.472
109,63,197176520848522,111818.596
110,95,197177531017659,112828.765
111,73,197178537162015,113834.909
112,76,197179540310626,114838.058
113,95,197180541954609,115839.702
114,74,197181543257367,116841.005
115,76,197182545646586,117843.394
116,100,197183564976633,118862.724
117,72,197184573985354,119871.733
118,79,197185585932732,120883.680
