index,frame_count,nano_time,elapsed_ms
0,19,196335592897958,2015.457
1,63,196336602288493,3024.847
2,69,196337604061012,4026.620
3,86,196338620569237,5043.128
4,74,196339632967220,6055.526
5,88,196340647741772,7070.301
6,67,196341654782187,8077.341
7,60,196342665547501,9088.106
8,59,196343672101195,10094.660
9,80,196344681008237,11103.567
10,63,196345691548869,12114.108
11,100,196346697562902,13120.122
12,107,196347698087773,14120.647
13,109,196348703590384,15126.149
14,106,196349708070995,16130.630
15,104,196350712394918,17134.954
16,108,196351720408430,18142.967
17,108,196352732561959,19155.121
18,108,196353738123119,20160.682
19,105,196354740361988,21162.921
20,106,196355752442958,22175.002
21,105,196356759721454,23182.280
22,105,196357761334279,24183.893
23,103,196358767309250,25189.868
24,106,196359767347685,26189.907
25,109,196360770436163,27192.995
26,107,196361772355076,28194.914
27,103,196362781314574,29203.874
28,106,196363788550229,30211.109
29,106,196364804118919,31226.678
30,106,196365808414950,32230.974
31,110,196366819328370,33241.887
32,108,196367825205035,34247.764
33,106,196368829017439,35251.576
34,103,196369830278275,36252.837
35,107,196370830072398,37252.631
36,106,196371831329153,38253.888
37,110,196372837596278,39260.155
38,105,196373839707846,40262.267
39,108,196374850523424,41273.082
40,109,196375855832021,42278.391
41,107,196376870665765,43293.225
42,106,196377871733862,44294.293
43,105,196378872642596,45295.202
44,107,196379882407299,46304.966
45,106,196380884508435,47307.067
46,106,196381885106305,48307.665
47,104,196382885116709,49307.676
48,109,196383888171354,50310.730
49,108,196384904295297,51326.854
50,105,196385908604840,52331.164
51,109,196386924737725,53347.297
52,108,196387928468583,54351.028
53,107,196388945223582,55367.783
54,106,196389944935682,56367.495
55,109,196390946802345,57369.361
56,110,196391954374576,58376.934
57,102,196392956827157,59379.386
58,107,196393959804911,60382.364
59,109,196394966140713,61388.700
60,108,196395973947333,62396.506
61,110,196396982120690,63404.680
62,108,196397992278466,64414.837
63,108,196398991919344,65414.478
64,109,196399992587313,66415.146
65,106,196400999382936,67421.942
66,109,196402013266597,68435.826
67,106,196403030235154,69452.794
68,108,196404057938209,70480.497
69,109,196405065113801,71487.673
70,108,196406066523719,72489.083
71,106,196407071086259,73493.645
72,107,196408077919990,74500.479
73,104,196409084100982,75506.660
74,106,196410084047342,76506.606
75,107,196411087781039,77510.340
76,106,196412094909850,78517.469
77,108,196413099742253,79522.301
78,107,196414112318519,80534.877
79,108,196415119975089,81542.534
80,105,196416120041028,82542.600
81,106,196417122427379,83544.986
82,106,196418124149471,84546.708
83,107,196419126588637,85549.148
84,106,196420137984091,86560.543
85,108,196421144134479,87566.693
86,106,196422151100590,88573.660
87,107,196423154627900,89577.187
88,107,196424165303140,90587.862
89,105,196425172031457,91594.590
90,107,196426183010631,92605.570
91,108,196427192569181,93615.128
92,106,196428200109530,94622.668
93,106,196429203311125,95625.870
94,107,196430207853440,96630.412
95,106,196431208047652,97630.607
96,103,196432209705921,98632.265
97,110,196433224882156,99647.441
98,109,196434225449165,100648.008
99,107,196435226892354,101649.451
100,107,196436243080880,102665.640
101,108,196437250202049,103672.761
102,108,196438254823075,104677.382
103,108,196439255124697,105677.684
104,106,196440255299482,106677.858
105,110,196441263442766,107686.002
106,108,196442264413703,108686.973
107,108,196443271964492,109694.523
108,106,196444274912019,110697.471
109,111,196445282518713,111705.078
110,110,196446290693822,112713.253
111,106,196447300622257,113723.181
112,107,196448306642976,114729.202
113,108,196449306817247,115729.376
114,110,196450310958843,116733.518
115,103,196451310700513,117733.259
116,109,196452312695876,118735.255
117,107,196453318543613,119741.103
118,106,196454319314190,120741.873
