index,frame_count,nano_time,elapsed_ms
0,21,196091787730392,1738.519
1,54,196092794912654,2745.701
2,95,196093802407417,3753.196
3,78,196094812462697,4763.251
4,89,196095822791094,5773.579
5,83,196096836486212,6787.275
6,47,196097857066804,7807.855
7,71,196098864897989,8815.686
8,88,196099870183972,9820.972
9,101,196100871567941,10822.356
10,92,196101878533268,11829.322
11,96,196102888801049,12839.589
12,102,196103898310331,13849.099
13,95,196104915653397,14866.442
14,56,196105917986842,15868.775
15,89,196106919801549,16870.590
16,70,196107928219390,17879.008
17,95,196108935330070,18886.118
18,74,196109941388099,19892.176
19,80,196110941469458,20892.258
20,106,196111949373628,21900.162
21,92,196112964282654,22915.071
22,94,196113979348679,23930.137
23,80,196114980128755,24930.917
24,65,196115987672744,25938.461
25,105,196116999204826,26949.993
26,76,196118000552569,27951.341
27,84,196119002664838,28953.453
28,93,196120012539196,29963.327
29,85,196121047295123,30998.083
30,104,196122051387856,32002.176
31,72,196123053022248,33003.811
32,76,196124064877244,34015.666
33,96,196125078230315,35029.019
34,90,196126081302051,36032.090
35,87,196127091748286,37042.537
36,88,196128098869846,38049.658
37,83,196129108666774,39059.455
38,92,196130120751598,40071.540
39,51,196131138428889,41089.217
40,93,196132143970342,42094.759
41,84,196133148598810,43099.387
42,98,196134156247240,44107.036
43,69,196135171470462,45122.259
44,89,196136186108973,46136.897
45,93,196137186429565,47137.218
46,88,196138187771996,48138.560
47,93,196139199525763,49150.314
48,83,196140208996290,50159.785
49,88,196141222638520,51173.427
50,100,196142230097364,52180.886
51,91,196143232369417,53183.158
52,89,196144235208187,54185.996
53,93,196145245872707,55196.661
54,94,196146252676364,56203.465
55,88,196147259061287,57209.850
56,99,196148273659527,58224.448
57,81,196149275156184,59225.944
58,98,196150287952689,60238.741
59,99,196151300220593,61251.009
60,89,196152303305667,62254.094
61,94,196153307955092,63258.743
62,68,196154318887119,64269.675
63,73,196155338804738,65289.593
64,76,196156342011985,66292.800
65,64,196157355475779,67306.264
66,75,196158361095500,68311.884
67,92,196159364605768,69315.394
68,76,196160365827489,70316.616
69,81,196161368992483,71319.781
70,79,196162384557155,72335.345
71,75,196163385263948,73336.052
72,56,196164386167049,74336.955
73,77,196165389091712,75339.880
74,51,196166397408888,76348.197
75,83,196167415716843,77366.505
76,77,196168424743871,78375.532
77,84,196169425926913,79376.715
78,96,196170433048627,80383.837
79,57,196171445654823,81396.443
80,85,196172454184735,82404.973
81,55,196173454154050,83404.942
82,94,196174464933311,84415.722
83,101,196175465294889,85416.083
84,66,196176475846598,86426.635
85,54,196177482939772,87433.728
86,78,196178483011323,88433.800
87,101,196179487858275,89438.647
88,108,196180502070623,90452.859
89,59,196181508357084,91459.145
90,104,196182518918044,92469.706
91,65,196183535283100,93486.071
92,89,196184536948790,94487.737
93,79,196185554747249,95505.536
94,63,196186567633568,96518.422
95,56,196187577454569,97528.243
96,81,196188577607730,98528.396
97,95,196189578719237,99529.508
98,91,196190594013473,100544.802
99,76,196191608349628,101559.138
100,76,196192608953196,102559.741
101,90,196193610451114,103561.239
102,87,196194616955317,104567.744
103,81,196195625616313,105576.405
104,92,196196629205896,106579.994
105,97,196197638795095,107589.583
106,69,196198650608888,108601.397
107,96,196199654776201,109605.564
108,74,196200670350875,110621.139
109,104,196201678301501,111629.090
110,100,196202684200601,112634.989
111,67,196203689544464,113640.333
112,85,196204700262507,114651.051
113,80,196205707385890,115658.174
114,68,196206717813849,116668.602
115,67,196207720349040,117671.137
116,95,196208721012449,118671.801
117,81,196209739298701,119690.087
118,67,196210745216812,120696.005
