index,frame_count,nano_time,elapsed_ms
0,21,197554096692262,2021.869
1,68,197555098036227,3023.213
2,76,197556101259306,4026.436
3,109,197557101369497,5026.546
4,108,197558104860724,6030.037
5,109,197559107603704,7032.780
6,108,197560110785204,8035.962
7,107,197561113489423,9038.666
8,108,197562118737522,10043.914
9,110,197563127823356,11053.000
10,112,197564140234979,12065.411
11,110,197565149568800,13074.745
12,109,197566149735255,14074.912
13,106,197567154511436,15079.688
14,110,197568161556048,16086.733
15,110,197569165267728,17090.444
16,109,197570173122169,18098.299
17,106,197571174927415,19100.104
18,107,197572176823551,20102.000
19,109,197573183970377,21109.147
20,108,197574186273170,22111.450
21,111,197575199999184,23125.176
22,110,197576199692218,24124.869
23,107,197577207442270,25132.619
24,108,197578213210166,26138.387
25,109,197579226120036,27151.297
26,108,197580226079253,28151.256
27,111,197581241055735,29166.232
28,107,197582245583231,30170.760
29,110,197583249738989,31174.915
30,108,197584258076539,32183.253
31,110,197585267736571,33192.913
32,108,197586281483656,34206.660
33,109,197587285102888,35210.279
34,109,197588287040106,36212.217
35,110,197589295789955,37220.966
36,107,197590296353661,38221.530
37,108,197591299967390,39225.144
38,109,197592301360036,40226.537
39,108,197593301602616,41226.779
40,110,197594308339993,42233.516
41,111,197595318072565,43243.249
42,107,197596326884311,44252.061
43,108,197597329533256,45254.710
44,110,197598336754721,46261.931
45,110,197599340468132,47265.645
46,107,197600348180501,48273.357
47,105,197601348345998,49273.522
48,107,197602355227578,50280.404
49,109,197603359860530,51285.037
50,110,197604361544750,52286.721
51,109,197605366293523,53291.470
52,107,197606367351943,54292.528
53,109,197607374853197,55300.030
54,109,197608377767707,56302.944
55,107,197609379747950,57304.924
56,109,197610380909454,58306.086
57,110,197611382485662,59307.662
58,109,197612382935400,60308.112
59,108,197613383373943,61308.550
60,105,197614385937410,62311.114
61,109,197615387157974,63312.334
62,109,197616387996971,64313.173
63,108,197617392737743,65317.914
64,107,197618397253508,66322.430
65,109,197619398735874,67323.912
66,107,197620407420523,68332.597
67,112,197621419045878,69344.222
68,108,197622423306410,70348.483
69,109,197623426304394,71351.481
70,110,197624426784312,72351.961
71,107,197625432505356,73357.682
72,110,197626439145833,74364.322
73,110,197627444650175,75369.827
74,106,197628447669676,76372.846
75,107,197629452773910,77377.950
76,108,197630460461507,78385.638
77,109,197631463740634,79388.917
78,109,197632464217773,80389.394
79,111,197633478373378,81403.550
80,109,197634487336131,82412.513
81,110,197635488435560,83413.612
82,111,197636493159341,84418.336
83,109,197637494369669,85419.546
84,108,197638494604325,86419.781
85,110,197639506860828,87432.037
86,111,197640519707700,88444.884
87,109,197641520317386,89445.494
88,108,197642521716945,90446.893
89,111,197643528772306,91453.949
90,111,197644539143512,92464.320
91,108,197645539633810,93464.810
92,106,197646542454427,94467.631
93,108,197647546091052,95471.268
94,110,197648555651387,96480.828
95,110,197649562707430,97487.884
96,107,197650563412274,98488.589
97,109,197651567355381,99492.532
98,111,197652579870508,100505.047
99,110,197653584998274,101510.175
100,108,197654594336844,102519.513
101,109,197655606212788,103531.389
102,108,197656613745874,104538.922
103,108,197657624724836,105549.901
104,110,197658634131177,106559.308
105,108,197659640499115,107565.676
106,108,197660641386602,108566.563
107,108,197661647724595,109572.901
108,108,197662648251394,110573.428
109,110,197663653835183,111579.012
110,107,197664655477804,112580.654
111,111,197665666897730,113592.074
112,110,197666669967519,114595.144
113,109,197667676471126,115601.648
114,110,197668686994468,116612.171
115,110,197669698389658,117623.566
116,109,197670707044672,118632.221
117,109,197671718287254,119643.464
118,109,197672720029897,120645.206
