index,frame_count,nano_time,elapsed_ms
0,19,194388098750172,1745.547
1,46,194389111698322,2758.495
2,48,194390118743562,3765.541
3,47,194391135466324,4782.263
4,42,194392143243063,5790.040
5,50,194393149652447,6796.450
6,70,194394172563418,7819.361
7,41,194395188696831,8835.494
8,49,194396189699023,9836.496
9,51,194397216732722,10863.530
10,51,194398219867250,11866.664
11,58,194399222397005,12869.194
12,42,194400234021563,13880.819
13,43,194401251725685,14898.523
14,50,194402263237077,15910.034
15,62,194403263930684,16910.728
16,52,194404270219073,17917.016
17,46,194405273159623,18919.957
18,48,194406299148203,19945.945
19,60,194407312812318,20959.609
20,53,194408320997134,21967.794
21,45,194409330108038,22976.905
22,62,194410339711265,23986.508
23,74,194411341132501,24987.930
24,63,194412352373539,25999.171
25,57,194413359271275,27006.068
26,56,194414359224609,28006.022
27,56,194415378649680,29025.447
28,43,194416404533722,30051.331
29,52,194417417912601,31064.710
30,57,194418426925523,32073.723
31,49,194419441939535,33088.737
32,62,194420451238376,34098.036
33,45,194421457276058,35104.073
34,58,194422469735212,36116.532
35,48,194423480299250,37127.096
36,48,194424501655400,38148.453
37,73,194425513926107,39160.723
38,68,194426518669847,40165.467
39,41,194427538916299,41185.713
40,51,194428539938154,42186.735
41,56,194429559691547,43206.489
42,55,194430561562447,44208.360
43,56,194431582706631,45229.504
44,51,194432596856708,46243.654
45,44,194433606602244,47253.399
46,43,194434622492083,48269.289
47,43,194435628649411,49275.447
48,64,194436630645325,50277.442
49,67,194437640618985,51287.416
50,71,194438643705531,52290.503
51,45,194439644623647,53291.421
52,51,194440665950134,54312.747
53,58,194441672068617,55318.866
54,51,194442695636676,56342.434
55,41,194443722374048,57369.171
56,80,194444728426449,58375.224
57,53,194445741588352,59388.386
58,70,194446747148261,60393.945
59,50,194447756531318,61403.328
60,44,194448772647992,62419.445
61,70,194449773351781,63420.149
62,42,194450779598471,64426.396
63,49,194451785715361,65432.513
64,45,194452806292863,66453.090
65,42,194453816145693,67462.943
66,52,194454820541263,68467.338
67,49,194455835444933,69482.242
68,55,194456842507037,70489.304
69,58,194457846103766,71492.901
70,59,194458860666929,72507.464
71,44,194459881780509,73528.578
72,43,194460885457870,74532.255
73,45,194461895235834,75542.033
74,43,194462899030012,76545.827
75,42,194463900190000,77546.987
76,43,194464924678057,78571.475
77,54,194465937169344,79583.967
78,43,194466944761938,80591.559
79,47,194467949268166,81596.065
80,59,194468971664323,82618.461
81,65,194469975123397,83621.921
82,45,194470981319284,84628.116
83,54,194471984695017,85631.492
84,56,194472990914210,86637.711
85,56,194474007212373,87654.010
86,57,194475010260159,88657.057
87,50,194476039074118,89685.871
88,67,194477054817659,90701.615
89,53,194478074267030,91721.064
90,52,194479080456121,92727.253
91,56,194480105481081,93752.278
92,48,194481119682060,94766.479
93,73,194482123251454,95770.049
94,57,194483129816040,96776.613
95,55,194484133801398,97780.599
96,71,194485139625472,98786.423
97,51,194486148812265,99795.609
98,53,194487149415149,100796.212
99,59,194488159703691,101806.501
100,56,194489160473311,102807.270
101,51,194490167054728,103813.852
102,69,194491191796260,104838.593
103,51,194492198405434,105845.203
104,50,194493221192997,106867.990
105,46,194494238674291,107885.471
106,58,194495246786922,108893.584
107,48,194496248824620,109895.622
108,48,194497252307153,110899.104
109,49,194498253418775,111900.216
110,50,194499270718951,112917.516
111,74,194500277921050,113924.718
112,68,194501288268162,114935.065
113,60,194502292176802,115938.974
114,47,194503307949820,116954.747
115,46,194504313817057,117960.614
116,64,194505335080407,118981.878
117,79,194506337999301,119984.796
118,72,194507345909469,120992.707
