index,frame_count,nano_time,elapsed_ms
0,25,194266374452082,1729.958
1,73,194267378690127,2734.196
2,82,194268393348268,3748.854
3,83,194269398983260,4754.489
4,88,194270410683149,5766.189
5,76,194271414297468,6769.803
6,76,194272418700883,7774.207
7,75,194273427272381,8782.778
8,93,194274437492674,9792.998
9,81,194275441246565,10796.752
10,95,194276445883433,11801.389
11,84,194277450693975,12806.200
12,95,194278462270510,13817.776
13,87,194279464534580,14820.040
14,92,194280477886206,15833.392
15,82,194281483984889,16839.491
16,90,194282486459114,17841.965
17,89,194283488314336,18843.820
18,79,194284499949977,19855.456
19,97,194285516607194,20872.113
20,50,194286518583719,21874.089
21,51,194287520520524,22876.026
22,96,194288529167242,23884.673
23,71,194289549071742,24904.577
24,66,194290550616025,25906.122
25,75,194291571786678,26927.292
26,78,194292577034456,27932.540
27,95,194293577323428,28932.829
28,97,194294584097533,29939.603
29,90,194295594803312,30950.309
30,100,194296604826206,31960.332
31,92,194297618798092,32974.304
32,67,194298622936697,33978.442
33,90,194299630419299,34985.925
34,73,194300641322100,35996.828
35,93,194301651905520,37007.411
36,88,194302656270398,38011.776
37,86,194303656283503,39011.789
38,98,194304665398020,40020.904
39,85,194305672656744,41028.162
40,76,194306684729444,42040.235
41,84,194307695425987,43050.932
42,96,194308710552963,44066.059
43,65,194309722413002,45077.919
44,58,194310723337208,46078.843
45,81,194311735644727,47091.150
46,64,194312743887738,48099.393
47,67,194313756948087,49112.454
48,66,194314772995508,50128.501
49,58,194315781872019,51137.378
50,82,194316783302919,52138.809
51,86,194317787914585,53143.420
52,80,194318791054197,54146.560
53,59,194319792937262,55148.443
54,101,194320806380598,56161.886
55,91,194321810319772,57165.825
56,93,194322823668473,58179.174
57,72,194323824158075,59179.664
58,83,194324830532410,60186.038
59,64,194325830710118,61186.216
60,85,194326830695686,62186.201
61,88,194327834911049,63190.417
62,74,194328840825226,64196.331
63,77,194329858480628,65213.986
64,76,194330860688026,66216.194
65,102,194331870330697,67225.836
66,88,194332875870225,68231.376
67,92,194333880642342,69236.148
68,73,194334893161710,70248.667
69,69,194335908400170,71263.906
70,80,194336917183919,72272.690
71,67,194337927295383,73282.801
72,82,194338934369964,74289.876
73,69,194339937531235,75293.037
74,71,194340938488407,76293.994
75,98,194341940774038,77296.280
76,83,194342941854786,78297.360
77,96,194343956198872,79311.705
78,77,194344959295133,80314.801
79,91,194345966582749,81322.088
80,83,194346976814548,82332.320
81,77,194347979025245,83334.531
82,65,194348980541912,84336.048
83,66,194349985720251,85341.226
84,83,194350996817587,86352.323
85,87,194351996928051,87352.434
86,80,194352999692224,88355.198
87,94,194354008432457,89363.938
88,65,194355024472878,90379.979
89,93,194356033435834,91388.942
90,74,194357052597980,92408.104
91,84,194358065962888,93421.469
92,100,194359071344228,94426.850
93,83,194360083173792,95438.679
94,59,194361086602478,96442.108
95,75,194362101985789,97457.491
96,73,194363105242070,98460.748
97,92,194364119068080,99474.574
98,89,194365131118590,100486.624
99,82,194366135276013,101490.782
100,89,194367149822189,102505.328
101,85,194368154431556,103509.937
102,80,194369171240738,104526.746
103,72,194370185965742,105541.471
104,77,194371195877661,106551.383
105,61,194372196795007,107552.301
106,83,194373218224155,108573.730
107,89,194374230018463,109585.524
108,83,194375231609241,110587.115
109,100,194376234467884,111589.974
110,78,194377243721614,112599.227
111,93,194378248955616,113604.461
112,77,194379249498078,114605.004
113,82,194380259697334,115615.203
114,93,194381269883955,116625.390
115,95,194382277109422,117632.615
116,89,194383289034905,118644.541
117,84,194384291383330,119646.889
118,80,194385305771713,120661.277
