index,frame_count,nano_time,elapsed_ms
0,19,197432254031339,1987.844
1,60,197433264234575,2998.047
2,61,197434265199083,3999.012
3,84,197435267827474,5001.640
4,67,197436278711198,6012.524
5,80,197437291746436,7025.559
6,75,197438292921183,8026.734
7,57,197439296437034,9030.250
8,74,197440309001135,10042.814
9,67,197441313010948,11046.824
10,68,197442321421201,12055.234
11,74,197443329123277,13062.936
12,88,197444331770163,14065.583
13,91,197445345377300,15079.190
14,94,197446351848297,16085.661
15,70,197447355579884,17089.393
16,73,197448361807133,18095.620
17,73,197449373714790,19107.528
18,82,197450384566952,20118.380
19,90,197451397962099,21131.775
20,82,197452403929597,22137.743
21,81,197453408556655,23142.370
22,64,197454414385954,24148.199
23,55,197455425281927,25159.095
24,94,197456434812841,26168.626
25,67,197457435993488,27169.806
26,100,197458438389973,28172.203
27,96,197459451411025,29185.224
28,76,197460467929394,30201.742
29,54,197461478924155,31212.737
30,60,197462486212921,32220.026
31,80,197463488110566,33221.923
32,71,197464492613625,34226.427
33,79,197465507565785,35241.379
34,67,197466508276356,36242.089
35,87,197467514620461,37248.433
36,72,197468523867827,38257.681
37,77,197469525252603,39259.066
38,92,197470531302626,40265.116
39,76,197471532068856,41265.882
40,81,197472536919114,42270.732
41,76,197473552416890,43286.230
42,72,197474559050959,44292.864
43,82,197475570008235,45303.821
44,69,197476575497043,46309.310
45,84,197477578781662,47312.595
46,83,197478589341937,48323.155
47,99,197479589794644,49323.608
48,72,197480601562150,50335.375
49,83,197481610943800,51344.757
50,71,197482620733386,52354.546
51,80,197483624375763,53358.189
52,73,197484629319170,54363.132
53,77,197485631861049,55365.674
54,93,197486638383242,56372.196
55,74,197487640457253,57374.270
56,72,197488647843529,58381.656
57,81,197489660260758,59394.074
58,77,197490665404949,60399.218
59,77,197491687796567,61421.609
60,81,197492692786834,62426.600
61,60,197493693815611,63427.629
62,83,197494709071072,64442.884
63,74,197495720277412,65454.090
64,51,197496737766521,66471.579
65,62,197497744175428,67477.988
66,102,197498752535053,68486.348
67,83,197499765229420,69499.042
68,65,197500770902124,70504.715
69,76,197501778853433,71512.666
70,70,197502786016710,72519.830
71,72,197503807582872,73541.396
72,79,197504814973111,74548.786
73,92,197505829019510,75562.832
74,68,197506847961659,76581.775
75,47,197507856712572,77590.525
76,94,197508872841476,78606.654
77,70,197509884595833,79618.409
78,57,197510889821457,80623.634
79,95,197511898679080,81632.492
80,86,197512902770136,82636.583
81,88,197513908528279,83642.341
82,100,197514915747575,84649.560
83,68,197515918433380,85652.246
84,75,197516930331775,86664.145
85,64,197517932499820,87666.313
86,64,197518946792941,88680.606
87,81,197519961539979,89695.353
88,96,197520965008466,90698.821
89,89,197521972179460,91705.992
90,91,197522973604036,92707.417
91,49,197523977194945,93711.008
92,77,197524987589041,94721.402
93,95,197525997888546,95731.701
94,69,197527004644444,96738.457
95,99,197528011854255,97745.667
96,64,197529022363405,98756.176
97,93,197530032300740,99766.114
98,96,197531047452989,100781.266
99,83,197532069036272,101802.849
100,55,197533073772634,102807.586
101,72,197534074863554,103808.676
102,75,197535086980052,104820.793
103,73,197536090448228,105824.261
104,80,197537104308360,106838.121
105,82,197538105875031,107839.688
106,88,197539119134066,108852.947
107,80,197540125722754,109859.536
108,83,197541127675542,110861.488
109,67,197542129395485,111863.208
110,91,197543143383330,112877.196
111,87,197544154866468,113888.679
112,53,197545169018257,114902.831
113,90,197546169609422,115903.422
114,87,197547179629204,116913.442
115,71,197548189413845,117923.227
116,78,197549190483161,118924.296
117,60,197550191092895,119924.906
118,53,197551204165928,120937.979
